order_id,date,region,store_id,category,product,units,unit_price,revenue,customer_segment,channel,seasonal_factor
ORD-00649238,2022-03-04,Region 05,548,Grocery,Cooking Oil,6,24.74,148.44,Retail,Wholesale,1.0
ORD-00889659,2022-03-04,Region 13,440,Beauty,Serum,12,31.34,376.08,SMB,Retail,1.0
ORD-00456377,2022-03-04,Region 45,221,Grocery,Rice,13,14.9,193.7,Wholesale,Wholesale,1.0
ORD-00107761,2022-03-04,Region 28,84,Electronics,Laptop,18,631.36,11364.48,Retail,Retail,1.0
ORD-00333659,2022-03-04,Region 43,263,Electronics,Headphones,18,697.34,12552.12,SMB,Retail,1.0
ORD-00293188,2022-03-04,Region 51,590,Toys,Action Figure,9,50.09,450.81,Retail,Wholesale,1.0
ORD-00064290,2022-03-04,Region 03,41,Beauty,Moisturizer,2,30.1,60.2,SMB,Wholesale,1.0
ORD-00914020,2022-03-04,Region 03,293,Apparel,Jacket,15,63.17,947.55,Enterprise,Online Store,1.0
ORD-00942741,2022-03-05,Region 47,380,Sports,Yoga Mat,8,87.91,703.28,Wholesale,Retail,1.0
ORD-00317176,2022-03-05,Region 50,441,Grocery,Rice,1,23.86,23.86,Retail,Online Store,1.0
ORD-00484770,2022-03-05,Region 46,474,Grocery,Coffee,4,18.48,73.92,Enterprise,Retail,1.0
ORD-00572722,2022-03-05,Region 34,309,Toys,Building Blocks,8,50.47,403.76,Enterprise,Wholesale,1.0
ORD-00889827,2022-03-06,Region 15,391,Books,Novel,9,24.06,216.54,Wholesale,Wholesale,1.0
ORD-00162708,2022-03-06,Region 17,371,Beauty,Moisturizer,20,24.6,492.0,Enterprise,Wholesale,1.0
ORD-00149483,2022-03-06,Region 40,176,Beauty,Lipstick,9,38.77,348.93,Retail,Retail,1.0
ORD-00919547,2022-03-06,Region 28,430,Toys,Building Blocks,2,45.02,90.04,Retail,Retail,1.0
ORD-00562203,2022-03-06,Region 50,286,Books,Textbook,3,34.97,104.91,SMB,Wholesale,1.0
ORD-00278962,2022-03-06,Region 01,349,Home,Curtains,11,110.89,1219.79,Retail,Online Store,1.0
ORD-00800890,2022-03-07,Region 41,535,Beauty,Shampoo,7,25.77,180.39,Wholesale,Retail,1.0
ORD-00172790,2022-03-07,Region 38,407,Toys,Puzzle,17,36.2,615.4,SMB,Online Store,1.0
ORD-00982752,2022-03-07,Region 53,560,Beauty,Shampoo,2,36.93,73.86,Wholesale,Retail,1.0
ORD-00748491,2022-03-07,Region 18,113,Electronics,Laptop,5,601.71,3008.55,SMB,Retail,1.0
ORD-00920623,2022-03-08,Region 17,83,Electronics,Laptop,6,626.73,3760.38,SMB,Wholesale,1.0
ORD-00359448,2022-03-08,Region 47,594,Beauty,Shampoo,3,42.83,128.49,Enterprise,Online Store,1.0
ORD-00670048,2022-03-08,Region 32,544,Grocery,Milk Powder,2,26.26,52.52,Enterprise,Wholesale,1.0
ORD-00074181,2022-03-08,Region 49,527,Toys,Puzzle,11,42.81,470.91,Wholesale,Online Store,1.0
ORD-00489290,2022-03-08,Region 55,562,Beauty,Shampoo,11,30.99,340.89,Retail,Online Store,1.0
ORD-00003918,2022-03-08,Region 28,18,Apparel,Jacket,13,60.81,790.53,Enterprise,Online Store,1.0
ORD-00190336,2022-03-09,Region 50,166,Electronics,Laptop,10,361.27,3612.7,Enterprise,Wholesale,1.0
ORD-00271702,2022-03-09,Region 15,400,Grocery,Milk Powder,6,24.91,149.46,Enterprise,Online Store,1.0
ORD-00738539,2022-03-09,Region 05,411,Grocery,Coffee,16,20.37,325.92,SMB,Online Store,1.0
ORD-00206176,2022-03-09,Region 41,244,Books,Novel,5,20.4,102.0,Wholesale,Retail,1.0
ORD-00106694,2022-03-09,Region 31,571,Toys,Building Blocks,6,44.1,264.6,Retail,Retail,1.0
ORD-00728495,2022-03-10,Region 01,300,Home,Curtains,2,178.19,356.38,Enterprise,Retail,1.0
ORD-00014226,2022-03-10,Region 46,389,Apparel,T-Shirt,15,67.34,1010.1,Retail,Retail,1.0
ORD-00782691,2022-03-10,Region 46,519,Home,Curtains,1,107.93,107.93,Wholesale,Online Store,1.0
ORD-00974158,2022-03-10,Region 22,508,Toys,Building Blocks,15,45.48,682.2,Enterprise,Wholesale,1.0
ORD-00510014,2022-03-10,Region 49,499,Apparel,Jeans,8,69.35,554.8,Enterprise,Online Store,1.0
ORD-00275734,2022-03-10,Region 06,43,Toys,Puzzle,2,44.68,89.36,Wholesale,Wholesale,1.0
ORD-00325798,2022-03-11,Region 07,134,Electronics,Laptop,10,384.96,3849.6,SMB,Wholesale,1.0
ORD-00242991,2022-03-11,Region 20,403,Sports,Dumbbells,18,77.09,1387.62,Retail,Online Store,1.0
ORD-00858501,2022-03-11,Region 31,277,Grocery,Rice,8,22.66,181.28,SMB,Online Store,1.0
ORD-00235879,2022-03-11,Region 11,549,Sports,Yoga Mat,17,99.03,1683.51,SMB,Wholesale,1.0
ORD-00458352,2022-03-12,Region 17,21,Sports,Dumbbells,6,110.72,664.32,Enterprise,Retail,1.0
ORD-00903553,2022-03-12,Region 07,163,Electronics,Headphones,2,564.84,1129.68,Retail,Online Store,1.0
ORD-00277800,2022-03-12,Region 54,68,Sports,Dumbbells,8,85.54,684.32,SMB,Online Store,1.0
ORD-00800268,2022-03-12,Region 52,377,Electronics,Laptop,16,652.73,10443.68,Enterprise,Retail,1.0
ORD-00743971,2022-03-12,Region 10,495,Books,Novel,7,18.05,126.35,Wholesale,Wholesale,1.0
ORD-00234684,2022-03-12,Region 24,151,Apparel,T-Shirt,13,69.9,908.7,Enterprise,Online Store,1.0
ORD-00626412,2022-03-13,Region 28,87,Grocery,Rice,10,16.1,161.0,Wholesale,Wholesale,1.0
ORD-00589157,2022-03-13,Region 09,281,Grocery,Rice,4,25.41,101.64,Enterprise,Wholesale,1.0
ORD-00290067,2022-03-13,Region 29,71,Apparel,Jacket,11,80.39,884.29,Enterprise,Online Store,1.0
ORD-00887125,2022-03-13,Region 44,452,Sports,Yoga Mat,14,73.65,1031.1,SMB,Wholesale,1.0
ORD-00179643,2022-03-14,Region 27,381,Grocery,Rice,6,15.11,90.66,Retail,Wholesale,1.0
ORD-00950086,2022-03-14,Region 50,70,Sports,Dumbbells,15,73.11,1096.65,SMB,Online Store,1.0
ORD-00349138,2022-03-14,Region 02,389,Electronics,Smartphone,4,499.48,1997.92,Enterprise,Wholesale,1.0
ORD-00785624,2022-03-14,Region 44,48,Apparel,Jeans,20,62.63,1252.6,SMB,Online Store,1.0
ORD-00822044,2022-03-15,Region 07,506,Toys,Action Figure,9,32.52,292.68,Enterprise,Online Store,1.0
ORD-00764645,2022-03-15,Region 18,498,Books,Textbook,17,23.25,395.25,Retail,Wholesale,1.0
ORD-00008469,2022-03-15,Region 53,53,Grocery,Milk Powder,12,24.54,294.48,Enterprise,Wholesale,1.0
ORD-00139052,2022-03-15,Region 52,43,Books,Journal,15,24.65,369.75,SMB,Wholesale,1.0
ORD-00265879,2022-03-16,Region 40,142,Toys,Puzzle,15,53.15,797.25,Wholesale,Online Store,1.0
ORD-00593182,2022-03-16,Region 22,413,Books,Journal,9,34.64,311.76,Retail,Online Store,1.0
ORD-00459214,2022-03-17,Region 09,240,Books,Textbook,16,20.39,326.24,Retail,Online Store,1.0
ORD-00072114,2022-03-17,Region 52,322,Apparel,Jeans,7,42.65,298.55,Wholesale,Retail,1.0
ORD-00045875,2022-03-17,Region 07,323,Home,Curtains,2,176.44,352.88,SMB,Retail,1.0
ORD-00842675,2022-03-17,Region 19,333,Electronics,Smartphone,18,578.57,10414.26,Enterprise,Wholesale,1.0
ORD-00233441,2022-03-17,Region 32,26,Home,Blender,2,206.16,412.32,Enterprise,Wholesale,1.0
ORD-00253943,2022-03-17,Region 15,365,Sports,Treadmill,5,85.09,425.45,Enterprise,Wholesale,1.0
ORD-00308611,2022-03-17,Region 19,244,Home,Curtains,8,120.79,966.32,Enterprise,Wholesale,1.0
ORD-00465740,2022-03-17,Region 47,14,Grocery,Rice,20,16.09,321.8,Wholesale,Retail,1.0
ORD-00996666,2022-03-18,Region 04,483,Electronics,Smartphone,14,593.5,8309.0,Retail,Wholesale,1.0
ORD-00982815,2022-03-18,Region 46,42,Electronics,Laptop,18,615.32,11075.76,Retail,Online Store,1.0
ORD-00819127,2022-03-18,Region 08,140,Beauty,Lipstick,8,28.16,225.28,Retail,Wholesale,1.0
ORD-00530568,2022-03-18,Region 38,165,Electronics,Tablet,9,436.47,3928.23,SMB,Online Store,1.0
ORD-00648611,2022-03-18,Region 11,533,Sports,Dumbbells,15,100.95,1514.25,SMB,Wholesale,1.0
ORD-00344498,2022-03-18,Region 19,279,Books,Novel,8,19.96,159.68,Enterprise,Online Store,1.0
ORD-00274777,2022-03-18,Region 17,355,Electronics,Laptop,8,455.9,3647.2,SMB,Online Store,1.0
ORD-00137624,2022-03-18,Region 38,304,Sports,Dumbbells,7,57.08,399.56,SMB,Wholesale,1.0
ORD-00478021,2022-03-18,Region 25,585,Apparel,Sneakers,8,70.96,567.68,Enterprise,Retail,1.0
ORD-00244518,2022-03-19,Region 55,226,Beauty,Lipstick,12,46.16,553.92,SMB,Wholesale,1.0
ORD-00607946,2022-03-19,Region 13,546,Grocery,Cooking Oil,2,25.05,50.1,SMB,Wholesale,1.0
ORD-00066112,2022-03-19,Region 10,532,Beauty,Serum,8,47.66,381.28,Enterprise,Retail,1.0
ORD-00760154,2022-03-19,Region 27,382,Apparel,Jeans,7,46.98,328.86,Enterprise,Retail,1.0
ORD-00765786,2022-03-19,Region 18,140,Apparel,T-Shirt,7,44.95,314.65,SMB,Wholesale,1.0
ORD-00131552,2022-03-20,Region 42,270,Grocery,Rice,13,20.85,271.05,Enterprise,Retail,1.0
ORD-00086343,2022-03-20,Region 45,563,Books,Textbook,16,20.66,330.56,Enterprise,Wholesale,1.0
ORD-00127888,2022-03-20,Region 48,207,Home,Lamp,6,136.15,816.9,Retail,Wholesale,1.0
ORD-00482042,2022-03-20,Region 18,569,Electronics,Headphones,17,533.4,9067.8,Wholesale,Retail,1.0
ORD-00032234,2022-03-20,Region 24,456,Books,Textbook,14,18.44,258.16,SMB,Online Store,1.0
ORD-00989984,2022-03-21,Region 28,76,Sports,Dumbbells,14,98.67,1381.38,SMB,Retail,1.0
ORD-00740968,2022-03-21,Region 02,551,Books,Textbook,1,25.36,25.36,Retail,Wholesale,1.0
ORD-00769425,2022-03-21,Region 16,369,Apparel,T-Shirt,5,74.08,370.4,Retail,Online Store,1.0
ORD-00864764,2022-03-21,Region 27,207,Grocery,Milk Powder,3,17.88,53.64,SMB,Online Store,1.0
ORD-00124950,2022-03-21,Region 37,330,Home,Sofa,19,124.57,2366.83,Retail,Online Store,1.0
ORD-00905860,2022-03-21,Region 51,281,Grocery,Cooking Oil,11,27.78,305.58,Retail,Retail,1.0
ORD-00442079,2022-03-21,Region 04,241,Apparel,Jeans,3,56.37,169.11,Enterprise,Wholesale,1.0
ORD-00581836,2022-03-22,Region 13,189,Toys,Action Figure,10,34.26,342.6,Retail,Wholesale,1.0
ORD-00851693,2022-03-22,Region 15,221,Books,Textbook,14,24.93,349.02,Wholesale,Online Store,1.0
ORD-00238562,2022-03-22,Region 45,483,Beauty,Moisturizer,1,27.34,27.34,Wholesale,Wholesale,1.0
ORD-00937700,2022-03-22,Region 05,95,Grocery,Coffee,13,17.94,233.22,Enterprise,Retail,1.0
ORD-00894170,2022-03-23,Region 13,418,Grocery,Rice,14,27.41,383.74,Enterprise,Online Store,1.0
ORD-00657732,2022-03-23,Region 20,577,Sports,Dumbbells,3,74.93,224.79,Retail,Wholesale,1.0
ORD-00531787,2022-03-23,Region 42,99,Sports,Treadmill,2,67.7,135.4,Enterprise,Retail,1.0
ORD-00696231,2022-03-23,Region 53,164,Beauty,Moisturizer,8,28.42,227.36,SMB,Retail,1.0
ORD-00985995,2022-03-23,Region 19,474,Apparel,T-Shirt,9,45.19,406.71,Enterprise,Online Store,1.0
ORD-00684401,2022-03-24,Region 11,435,Sports,Yoga Mat,1,88.13,88.13,Wholesale,Wholesale,1.0
ORD-00892518,2022-03-24,Region 34,261,Books,Novel,11,20.17,221.87,Wholesale,Retail,1.0
ORD-00390741,2022-03-24,Region 15,472,Electronics,Laptop,6,537.79,3226.74,SMB,Retail,1.0
ORD-00473883,2022-03-25,Region 01,439,Toys,Puzzle,7,53.06,371.42,Enterprise,Wholesale,1.0
ORD-00081184,2022-03-25,Region 40,90,Beauty,Shampoo,15,47.73,715.95,SMB,Retail,1.0
ORD-00407929,2022-03-26,Region 54,168,Electronics,Tablet,6,425.16,2550.96,Wholesale,Retail,1.0
ORD-00980219,2022-03-26,Region 04,288,Apparel,Jeans,5,62.76,313.8,SMB,Wholesale,1.0
ORD-00969359,2022-03-26,Region 51,160,Sports,Yoga Mat,15,67.46,1011.9,Retail,Online Store,1.0
ORD-00350593,2022-03-26,Region 39,499,Beauty,Moisturizer,19,43.67,829.73,Enterprise,Retail,1.0
ORD-00470148,2022-03-27,Region 46,304,Home,Lamp,14,158.09,2213.26,Wholesale,Wholesale,1.0
ORD-00481188,2022-03-27,Region 31,225,Beauty,Shampoo,2,30.4,60.8,Wholesale,Online Store,1.0
ORD-00964597,2022-03-27,Region 43,169,Toys,Puzzle,2,29.32,58.64,Enterprise,Wholesale,1.0
ORD-00404214,2022-03-27,Region 03,546,Sports,Yoga Mat,18,94.73,1705.14,Wholesale,Online Store,1.0
ORD-00770949,2022-03-27,Region 20,144,Apparel,Jacket,17,53.88,915.96,Retail,Online Store,1.0
ORD-00736863,2022-03-27,Region 30,318,Books,Novel,14,30.23,423.22,Enterprise,Retail,1.0
ORD-00780210,2022-03-28,Region 06,516,Electronics,Headphones,12,571.52,6858.24,SMB,Retail,1.0
ORD-00172569,2022-03-28,Region 14,408,Beauty,Shampoo,6,38.93,233.58,Enterprise,Online Store,1.0
ORD-00659072,2022-03-28,Region 34,100,Apparel,Sneakers,2,69.29,138.58,SMB,Wholesale,1.0
ORD-00506668,2022-03-28,Region 36,557,Home,Blender,19,116.69,2217.11,Wholesale,Online Store,1.0
ORD-00117748,2022-03-28,Region 30,400,Electronics,Tablet,5,374.46,1872.3,Enterprise,Online Store,1.0
ORD-00256258,2022-03-29,Region 18,118,Grocery,Cooking Oil,15,17.34,260.1,Enterprise,Retail,1.0
ORD-00175736,2022-03-29,Region 32,16,Apparel,T-Shirt,14,74.04,1036.56,Wholesale,Online Store,1.0
ORD-00251467,2022-03-29,Region 18,142,Books,Cookbook,11,32.59,358.49,Enterprise,Online Store,1.0
ORD-00655982,2022-03-30,Region 12,62,Toys,Action Figure,9,46.35,417.15,Enterprise,Online Store,1.0
ORD-00675577,2022-03-30,Region 24,185,Sports,Water Bottle,12,64.81,777.72,Retail,Wholesale,1.0
ORD-00488708,2022-03-30,Region 39,348,Home,Sofa,13,188.35,2448.55,Enterprise,Online Store,1.0
ORD-00340825,2022-03-30,Region 55,270,Electronics,Tablet,10,394.42,3944.2,Enterprise,Online Store,1.0
ORD-00962125,2022-03-31,Region 26,321,Electronics,Smartphone,7,631.72,4422.04,Retail,Retail,1.0
ORD-00623504,2022-03-31,Region 42,257,Sports,Yoga Mat,5,62.67,313.35,Wholesale,Wholesale,1.0
ORD-00935997,2022-03-31,Region 30,163,Home,Sofa,5,161.16,805.8,SMB,Wholesale,1.0
ORD-00335549,2022-04-01,Region 17,359,Grocery,Milk Powder,12,20.73,248.76,Retail,Online Store,1.0
ORD-00486979,2022-04-01,Region 15,252,Electronics,Headphones,14,586.08,8205.12,Enterprise,Retail,1.0
ORD-00204991,2022-04-01,Region 27,349,Grocery,Cooking Oil,3,15.65,46.95,SMB,Wholesale,1.0
ORD-00949854,2022-04-01,Region 44,432,Beauty,Moisturizer,6,35.87,215.22,SMB,Online Store,1.0
ORD-00751322,2022-04-01,Region 55,65,Toys,Action Figure,5,44.94,224.7,SMB,Wholesale,1.0
ORD-00730091,2022-04-01,Region 08,133,Home,Lamp,16,191.25,3060.0,Enterprise,Wholesale,1.0
ORD-00442413,2022-04-01,Region 45,468,Grocery,Cooking Oil,5,25.8,129.0,Wholesale,Retail,1.0
ORD-00993477,2022-04-01,Region 01,32,Electronics,Headphones,20,387.19,7743.8,Enterprise,Online Store,1.0
ORD-00104668,2022-04-02,Region 54,309,Apparel,Jeans,5,81.99,409.95,Enterprise,Online Store,1.0
ORD-00576617,2022-04-02,Region 06,135,Apparel,Jeans,2,68.78,137.56,Wholesale,Retail,1.0
ORD-00787783,2022-04-02,Region 41,579,Electronics,Smartphone,15,442.75,6641.25,Retail,Online Store,1.0
ORD-00350658,2022-04-03,Region 39,65,Home,Lamp,12,177.21,2126.52,SMB,Wholesale,1.0
ORD-00472285,2022-04-03,Region 17,347,Home,Curtains,2,134.87,269.74,Enterprise,Online Store,1.0
ORD-00295400,2022-04-03,Region 10,511,Toys,Action Figure,9,29.55,265.95,SMB,Wholesale,1.0
ORD-00859120,2022-04-03,Region 21,30,Toys,Building Blocks,11,43.26,475.86,Wholesale,Retail,1.0
ORD-00317552,2022-04-03,Region 29,426,Electronics,Headphones,7,398.97,2792.79,Wholesale,Retail,1.0
ORD-00650779,2022-04-04,Region 10,219,Home,Lamp,13,122.23,1588.99,SMB,Wholesale,1.0
ORD-00835054,2022-04-04,Region 36,99,Beauty,Serum,18,24.74,445.32,SMB,Retail,1.0
ORD-00961667,2022-04-04,Region 52,308,Books,Novel,17,22.25,378.25,Retail,Online Store,1.0
ORD-00345838,2022-04-04,Region 40,515,Beauty,Lipstick,4,47.14,188.56,SMB,Wholesale,1.0
ORD-00930940,2022-04-04,Region 35,187,Grocery,Coffee,3,14.68,44.04,Retail,Online Store,1.0
ORD-00247828,2022-04-04,Region 04,230,Electronics,Laptop,2,672.68,1345.36,Enterprise,Online Store,1.0
ORD-00388224,2022-04-04,Region 37,407,Electronics,Smartphone,5,568.8,2844.0,Wholesale,Retail,1.0
ORD-00967959,2022-04-05,Region 49,186,Grocery,Coffee,3,22.79,68.37,Retail,Retail,1.0
ORD-00183728,2022-04-05,Region 25,288,Grocery,Cooking Oil,10,19.59,195.9,Enterprise,Wholesale,1.0
ORD-00506531,2022-04-05,Region 02,425,Books,Journal,12,21.37,256.44,Wholesale,Online Store,1.0
ORD-00128970,2022-04-05,Region 52,30,Electronics,Tablet,8,667.71,5341.68,Wholesale,Online Store,1.0
ORD-00912237,2022-04-05,Region 34,5,Apparel,Sneakers,7,73.4,513.8,Wholesale,Online Store,1.0
ORD-00531860,2022-04-05,Region 17,37,Beauty,Lipstick,19,40.01,760.19,Enterprise,Retail,1.0
ORD-00278007,2022-04-06,Region 21,139,Apparel,Jacket,13,78.95,1026.35,Retail,Wholesale,1.0
ORD-00570301,2022-04-06,Region 43,420,Sports,Dumbbells,2,81.98,163.96,Enterprise,Retail,1.0
ORD-00444203,2022-04-06,Region 38,222,Electronics,Smartphone,15,459.48,6892.2,SMB,Online Store,1.0
ORD-00005791,2022-04-07,Region 14,270,Electronics,Laptop,4,465.89,1863.56,Enterprise,Retail,1.0
ORD-00883265,2022-04-07,Region 39,243,Electronics,Laptop,15,547.98,8219.7,Wholesale,Wholesale,1.0
ORD-00961951,2022-04-07,Region 16,166,Apparel,Sneakers,19,70.21,1333.99,Retail,Online Store,1.0
ORD-00919780,2022-04-07,Region 28,512,Grocery,Rice,4,19.33,77.32,Wholesale,Wholesale,1.0
ORD-00673690,2022-04-07,Region 07,479,Home,Blender,7,161.67,1131.69,Wholesale,Wholesale,1.0
ORD-00942794,2022-04-07,Region 01,545,Electronics,Tablet,17,374.37,6364.29,Retail,Online Store,1.0
ORD-00422425,2022-04-08,Region 52,545,Books,Textbook,13,19.8,257.4,Retail,Wholesale,1.0
ORD-00257039,2022-04-08,Region 02,370,Beauty,Lipstick,6,29.21,175.26,Retail,Retail,1.0
ORD-00029037,2022-04-08,Region 49,578,Sports,Water Bottle,16,111.45,1783.2,Wholesale,Online Store,1.0
ORD-00196807,2022-04-08,Region 18,41,Apparel,T-Shirt,13,83.59,1086.67,SMB,Online Store,1.0
ORD-00367574,2022-04-09,Region 03,89,Sports,Dumbbells,9,63.12,568.08,Enterprise,Wholesale,1.0
ORD-00826746,2022-04-09,Region 11,417,Home,Lamp,11,146.18,1607.98,SMB,Online Store,1.0
ORD-00923786,2022-04-09,Region 53,48,Sports,Dumbbells,16,109.5,1752.0,Retail,Wholesale,1.0
ORD-00399397,2022-04-10,Region 07,99,Toys,Building Blocks,1,36.74,36.74,Wholesale,Online Store,1.0
ORD-00965412,2022-04-10,Region 01,226,Books,Journal,18,33.17,597.06,Retail,Retail,1.0
ORD-00888610,2022-04-10,Region 11,565,Books,Cookbook,18,33.84,609.12,SMB,Retail,1.0
ORD-00083950,2022-04-11,Region 20,258,Electronics,Tablet,19,630.94,11987.86,SMB,Wholesale,1.0
ORD-00061335,2022-04-11,Region 29,168,Electronics,Smartphone,6,431.9,2591.4,Retail,Online Store,1.0
ORD-00740128,2022-04-11,Region 22,292,Grocery,Cooking Oil,3,25.04,75.12,Retail,Wholesale,1.0
ORD-00267717,2022-04-11,Region 26,16,Sports,Dumbbells,9,97.24,875.16,Retail,Retail,1.0
ORD-00394960,2022-04-11,Region 32,569,Grocery,Rice,2,14.9,29.8,SMB,Wholesale,1.0
ORD-00751501,2022-04-12,Region 02,414,Sports,Treadmill,9,93.97,845.73,Enterprise,Retail,1.0
ORD-00604706,2022-04-12,Region 12,521,Apparel,Jeans,10,54.81,548.1,SMB,Retail,1.0
ORD-00472315,2022-04-12,Region 44,385,Electronics,Laptop,5,519.59,2597.95,Retail,Retail,1.0
ORD-00189053,2022-04-13,Region 53,559,Sports,Dumbbells,14,100.36,1405.04,Retail,Wholesale,1.0
ORD-00634745,2022-04-13,Region 41,283,Grocery,Coffee,9,18.77,168.93,SMB,Retail,1.0
ORD-00157073,2022-04-13,Region 26,400,Beauty,Lipstick,13,46.95,610.35,Retail,Retail,1.0
ORD-00819256,2022-04-13,Region 43,273,Toys,Puzzle,1,37.21,37.21,SMB,Online Store,1.0
ORD-00077146,2022-04-14,Region 15,423,Beauty,Shampoo,2,37.13,74.26,Enterprise,Online Store,1.0
ORD-00602327,2022-04-14,Region 26,588,Books,Journal,19,21.56,409.64,Retail,Wholesale,1.0
ORD-00785972,2022-04-14,Region 20,88,Apparel,Sneakers,20,48.06,961.2,SMB,Wholesale,1.0
ORD-00491402,2022-04-14,Region 42,141,Apparel,Sneakers,18,76.1,1369.8,Wholesale,Online Store,1.0
ORD-00079691,2022-04-15,Region 28,576,Home,Curtains,16,198.28,3172.48,Retail,Wholesale,1.0
ORD-00930589,2022-04-15,Region 31,55,Sports,Water Bottle,9,107.35,966.15,SMB,Retail,1.0
ORD-00147887,2022-04-15,Region 33,521,Books,Textbook,5,30.39,151.95,SMB,Online Store,1.0
ORD-00287574,2022-04-15,Region 43,196,Apparel,Jeans,5,42.14,210.7,Enterprise,Retail,1.0
ORD-00407490,2022-04-15,Region 43,256,Grocery,Cooking Oil,3,26.64,79.92,Enterprise,Wholesale,1.0
ORD-00448639,2022-04-15,Region 45,313,Electronics,Headphones,19,475.28,9030.32,Enterprise,Retail,1.0
ORD-00770423,2022-04-16,Region 45,240,Grocery,Milk Powder,20,18.42,368.4,Enterprise,Wholesale,1.0
ORD-00376761,2022-04-16,Region 40,98,Books,Novel,1,19.85,19.85,SMB,Retail,1.0
ORD-00056620,2022-04-16,Region 30,192,Apparel,Jacket,13,83.04,1079.52,Enterprise,Online Store,1.0
ORD-00773172,2022-04-17,Region 04,95,Apparel,Sneakers,7,72.59,508.13,Retail,Online Store,1.0
ORD-00085075,2022-04-17,Region 43,157,Apparel,Jacket,1,65.16,65.16,SMB,Online Store,1.0
ORD-00358747,2022-04-17,Region 22,416,Beauty,Serum,10,47.46,474.6,Wholesale,Retail,1.0
ORD-00215339,2022-04-18,Region 13,356,Apparel,Sneakers,15,63.32,949.8,Enterprise,Retail,1.0
ORD-00697366,2022-04-18,Region 28,22,Apparel,T-Shirt,3,50.9,152.7,Wholesale,Wholesale,1.0
ORD-00253417,2022-04-18,Region 35,211,Toys,Action Figure,9,52.34,471.06,SMB,Wholesale,1.0
ORD-00773955,2022-04-18,Region 06,166,Home,Lamp,13,107.0,1391.0,Wholesale,Wholesale,1.0
ORD-00745926,2022-04-19,Region 51,416,Home,Sofa,2,115.34,230.68,Enterprise,Wholesale,1.0
ORD-00431463,2022-04-20,Region 04,42,Grocery,Cooking Oil,10,15.51,155.1,Enterprise,Online Store,1.0
ORD-00232896,2022-04-20,Region 17,590,Sports,Dumbbells,19,83.79,1592.01,Retail,Wholesale,1.0
ORD-00716324,2022-04-20,Region 18,583,Toys,Building Blocks,5,37.7,188.5,Enterprise,Retail,1.0
ORD-00512476,2022-04-20,Region 09,513,Toys,Action Figure,14,55.01,770.14,Wholesale,Wholesale,1.0
ORD-00054414,2022-04-21,Region 13,524,Toys,Action Figure,14,34.68,485.52,SMB,Retail,1.0
ORD-00173032,2022-04-21,Region 39,385,Grocery,Coffee,18,19.63,353.34,SMB,Retail,1.0
ORD-00924727,2022-04-21,Region 22,33,Beauty,Lipstick,14,36.42,509.88,Wholesale,Retail,1.0
ORD-00113341,2022-04-21,Region 18,595,Toys,Board Game,10,48.3,483.0,Enterprise,Retail,1.0
ORD-00570730,2022-04-21,Region 17,272,Grocery,Cooking Oil,20,16.8,336.0,SMB,Online Store,1.0
ORD-00892636,2022-04-21,Region 42,349,Electronics,Tablet,4,651.63,2606.52,Enterprise,Retail,1.0
ORD-00711411,2022-04-21,Region 08,431,Grocery,Milk Powder,1,17.92,17.92,Retail,Wholesale,1.0
ORD-00853786,2022-04-21,Region 37,132,Beauty,Moisturizer,13,46.47,604.11,SMB,Wholesale,1.0
ORD-00651691,2022-04-22,Region 19,455,Grocery,Rice,17,16.94,287.98,Wholesale,Online Store,1.0
ORD-00803684,2022-04-23,Region 11,23,Apparel,Jacket,10,51.56,515.6,Wholesale,Wholesale,1.0
ORD-00412873,2022-04-23,Region 02,188,Electronics,Smartphone,6,529.78,3178.68,Enterprise,Online Store,1.0
ORD-00966084,2022-04-24,Region 32,443,Electronics,Laptop,5,522.2,2611.0,Enterprise,Retail,1.0
ORD-00355609,2022-04-24,Region 17,539,Grocery,Cooking Oil,7,26.76,187.32,Retail,Wholesale,1.0
ORD-00745046,2022-04-24,Region 42,163,Sports,Dumbbells,16,79.81,1276.96,Enterprise,Online Store,1.0
ORD-00961338,2022-04-24,Region 10,431,Home,Blender,10,190.08,1900.8,Retail,Wholesale,1.0
ORD-00143248,2022-04-25,Region 01,69,Grocery,Milk Powder,3,22.14,66.42,Retail,Retail,1.0
ORD-00652480,2022-04-25,Region 38,64,Electronics,Tablet,3,502.57,1507.71,Enterprise,Wholesale,1.0
ORD-00240792,2022-04-25,Region 24,131,Apparel,Jacket,11,74.93,824.23,Wholesale,Online Store,1.0
ORD-00358697,2022-04-25,Region 15,450,Sports,Treadmill,7,58.91,412.37,Retail,Online Store,1.0
ORD-00350427,2022-04-26,Region 30,111,Books,Novel,12,24.52,294.24,Enterprise,Retail,1.0
ORD-00776408,2022-04-26,Region 51,473,Home,Sofa,16,174.91,2798.56,Enterprise,Online Store,1.0
